,inverted_log_rank_p1,rank_diff_binned,log_odd_ratio,surface_Clay,surface_Hard,surface_Grass,h2h_binned,consecutive_wins_p1,consecutive_wins_p2,consecutive_losses_p1,consecutive_losses_p2,consecutive_results,rank_evol_p1_binned,rank_evol_p2_binned,rank_combined_binned,odd_p1,odd_p2
20060,0.9102392266268373,5,2.622107771301485,0,1,0,0,0.5,1,1,0.0,1,0,0,5,1.02,12.0
10783,0.5138983423697507,7,1.7714394667370974,0,1,0,0,0.5,1,1,1.0,1,1,0,8,1.16,4.5
7698,0.20511990258137494,5,1.2138616364551833,0,0,1,0,0.5,1,1,0.5,1,0,1,3,1.61,2.2
31740,0.45511961331341866,12,1.6094379124341003,0,1,0,1,1.0,1,1,0.5,1,1,1,11,1.25,3.75
2975,0.2611892565642242,4,1.0986122886681098,0,1,0,1,0.5,1,0,0.0,0,1,1,3,1.833,1.833
4467,0.5581106265512472,5,1.339691899136912,1,0,0,0,0.5,1,1,0.5,1,0,0,5,1.444,2.625
14165,0.32351545314867247,2,1.6094379124341003,0,0,1,0,0.5,1,1,0.5,1,0,0,2,1.25,3.75
27096,0.2506903984389969,8,1.2992829841302609,1,0,0,1,1.0,1,1,0.0,1,0,0,8,1.5,2.5
30359,0.2473379469500514,11,1.8541025998021905,0,0,1,0,1.0,1,1,1.0,1,1,0,12,1.14,5.0
39349,0.32351545314867247,8,1.3634663285636899,1,0,0,0,1.0,1,1,0.0,1,0,0,8,1.44,2.75
20029,0.33380820069533407,6,1.2992829841302609,0,1,0,0,0.5,1,0,0.0,0,1,0,6,1.5,2.5
383,0.3284587387530511,7,1.3773256911371303,0,1,0,0,0.5,1,1,1.0,1,1,1,8,1.4,2.75
27051,0.9102392266268373,2,1.4003791010016295,0,1,0,1,1.0,1,1,0.0,1,0,0,2,1.41,2.9
34602,0.2473379469500514,2,1.3773256911371303,1,0,0,0,0.5,1,1,1.0,1,0,0,2,1.4,2.75
12422,0.269282508064391,5,1.2992829841302609,1,0,0,0,0.5,0,1,0.0,0,0,0,5,1.5,2.5
6562,0.6213349345596119,10,1.7714394667370974,0,1,0,0,1.0,1,1,0.0,1,0,0,10,1.16,4.5
24202,0.23090777506376875,6,1.183278213083103,1,0,0,0,0.5,1,0,0.0,0,1,1,6,1.66,2.1
31537,0.20121480219092233,1,1.529395204760564,0,1,0,0,0.5,1,0,0.0,0,0,0,0,1.3,3.4
267,0.3789231816899512,3,1.2992829841302609,0,1,0,0,1.0,1,1,0.0,1,0,0,3,1.5,2.5
10436,0.28126641406272834,9,1.6792147902332606,1,0,0,0,0.5,1,1,1.0,1,0,0,10,1.19,4.0
36282,0.23233849357411737,1,1.4364841056437456,0,1,0,0,0.5,1,1,1.0,1,1,1,0,1.36,3.0
1152,0.24136313830927508,6,1.1816499072354991,0,1,0,0,0.5,1,1,1.0,1,1,1,5,1.667,2.1
25246,0.6213349345596119,5,2.5399953216067406,0,0,1,1,1.0,1,1,0.0,1,0,0,6,1.03,11.0
1192,0.31066746727980593,9,1.233204014336522,0,1,0,1,0.5,1,0,0.0,0,0,0,9,1.571,2.25
34641,0.23307527170850925,2,1.4364841056437456,1,0,0,0,0.5,1,0,0.0,0,0,1,0,1.36,3.0
31270,0.318928988903801,11,1.7601930032602204,0,1,0,1,0.5,1,0,0.0,0,0,1,10,1.18,4.5
16096,0.2282049114186687,2,1.6094379124341003,0,1,0,0,0.5,1,0,0.0,0,0,1,1,1.25,3.75
22997,0.265872585674852,11,1.4914668891843443,0,1,0,0,0.5,1,1,1.0,1,0,0,10,1.33,3.25
37055,0.22062394912909372,9,1.1514547700424898,1,0,0,0,0.5,1,1,0.0,0,1,0,10,1.72,2.0
34634,0.25831776680732876,12,1.5548497221496973,1,0,0,0,0.5,1,1,1.0,1,1,0,13,1.28,3.5
34918,0.5581106265512472,8,1.7242535868626816,1,0,0,1,0.5,1,1,0.0,0,0,0,8,1.2,4.33
32952,0.23617733727628992,2,1.2992829841302609,1,0,0,0,0.5,1,1,1.0,1,1,0,2,1.5,2.5
30848,0.40242960438184466,8,1.3634663285636899,0,1,0,0,0.5,1,1,0.5,1,0,0,8,1.44,2.75
3379,0.33380820069533407,11,1.3773256911371303,0,1,0,0,0.5,1,1,1.0,1,1,1,11,1.4,2.75
36720,0.32351545314867247,8,1.2666713985415,0,1,0,1,0.5,1,0,0.0,0,0,1,7,1.53,2.37
30637,0.24136313830927508,5,1.169670209933831,0,1,0,0,1.0,1,1,0.0,1,0,0,5,1.72,2.1
31786,0.2835784920513334,12,1.233469765560689,0,1,0,0,0.5,1,1,0.5,1,1,1,11,1.57,2.25
13199,0.3001016285004131,10,1.6636776813710972,1,0,0,0,0.5,1,0,0.0,0,0,1,10,1.22,4.0
27711,0.2088776448560291,4,1.1514547700424898,0,0,1,0,0.5,1,0,0.0,0,1,1,0,1.72,2.0
26333,0.2769378934088574,5,1.2138616364551833,0,1,0,0,0.5,1,1,0.0,1,0,0,5,1.61,2.2
23755,0.9102392266268373,2,1.7136502281790185,0,1,0,1,0.5,0,0,0.0,0,0,0,3,1.22,4.33
35823,0.7213475204444817,7,3.2097251741855968,0,1,0,1,1.0,1,1,0.0,1,0,0,7,1.01,23.0
21375,0.45511961331341866,13,1.3773256911371303,0,0,1,1,0.5,1,1,0.0,0,0,0,13,1.4,2.75
29937,0.2162174871877535,1,1.183278213083103,1,0,0,0,0.5,1,1,1.0,1,0,1,0,1.66,2.1
28959,0.3789231816899512,10,1.6094379124341003,0,1,0,0,0.5,1,0,0.0,0,0,0,9,1.25,3.75
33831,0.18111148749870565,0,1.1169614273363062,0,1,0,0,0.5,1,1,1.0,1,0,0,0,1.8,1.9
33914,0.29401410379520604,6,2.3504763806984608,0,1,0,0,0.5,1,1,1.0,1,0,1,4,1.06,9.0
19923,0.23537745555238682,9,1.0986122886681098,0,1,0,0,0.5,1,1,1.0,1,1,1,9,1.83,1.83
12928,0.3898712452512801,2,1.2230444374375182,0,1,0,0,1.0,1,1,0.0,1,0,0,3,1.61,2.25
10901,0.3396232718951086,9,2.5399953216067406,0,1,0,0,0.5,1,1,1.0,1,0,1,6,1.03,11.0
17353,0.23537745555238682,12,1.7296456438601524,1,0,0,0,0.5,1,1,1.0,1,1,0,13,1.19,4.33
6232,0.2769378934088574,2,1.1514547700424898,0,1,0,0,0.5,1,0,0.0,0,1,0,3,1.72,2.0
39116,0.24136313830927508,7,1.1514547700424898,0,1,0,0,0.5,1,0,0.0,0,0,0,7,1.72,2.0
29016,0.2749075777424936,13,1.7242535868626816,0,1,0,0,0.5,1,1,0.5,1,1,0,13,1.2,4.33
28426,0.25973030217227155,1,1.2138616364551833,0,1,0,0,0.5,1,1,1.0,1,0,0,1,1.61,2.2
272,0.24954251462921184,10,1.4902285036519818,0,1,0,0,1.0,1,1,1.0,1,1,0,10,1.333,3.25
813,0.48089834696298783,12,1.3773256911371303,0,1,0,0,1.0,1,1,0.0,1,0,0,12,1.4,2.75
31835,0.9102392266268373,3,2.0612592225966457,0,1,0,1,1.0,1,1,0.0,1,0,0,3,1.11,6.5
24438,0.2506903984389969,1,1.3773256911371303,0,1,0,1,0.5,0,1,0.0,0,0,0,1,1.4,2.75
6195,0.9102392266268373,8,2.3120638369485893,0,1,0,1,1.0,1,1,0.0,1,0,0,8,1.05,8.5
7628,0.28126641406272834,13,2.068012845856213,0,0,1,0,0.5,1,1,0.0,1,0,0,13,1.1,6.5
4084,0.40242960438184466,8,1.412880609161877,0,1,0,0,0.5,1,1,0.5,1,0,1,8,1.364,2.875
24862,0.4170323914242463,5,1.9330730022946325,1,0,0,1,0.5,0,1,0.0,0,0,0,5,1.12,5.5
26317,0.2769378934088574,5,1.1169614273363062,0,1,0,0,0.5,1,1,1.0,1,0,0,7,1.8,1.9
21046,0.22630370469475658,0,1.3401049786505161,1,0,0,0,0.5,0,1,0.0,0,0,0,0,1.44,2.62
33843,0.25973030217227155,13,1.842190322854947,0,1,0,0,1.0,1,1,0.0,1,0,0,13,1.16,5.0
24483,0.30341307554227914,5,1.6094379124341003,0,1,0,1,0.5,1,0,0.0,0,0,0,4,1.25,3.75
33980,0.2710850306818168,9,1.6094379124341003,0,1,0,1,0.5,1,1,0.0,0,0,0,9,1.25,3.75
23400,0.3898712452512801,3,1.3773256911371303,0,1,0,0,0.5,0,1,0.0,0,0,0,3,1.4,2.75
22111,0.21859304439100327,11,1.4914668891843443,0,1,0,0,1.0,1,1,0.0,1,0,0,11,1.33,3.25
19918,0.267546386419054,3,1.3401049786505161,0,1,0,0,0.5,1,0,0.0,0,0,0,3,1.44,2.62
26008,0.30692767643013485,5,1.4364841056437456,0,1,0,0,0.5,1,1,0.5,1,0,1,5,1.36,3.0
9287,0.25973030217227155,10,1.6636776813710972,0,1,0,0,0.5,1,1,0.0,0,0,0,10,1.22,4.0
11847,0.40242960438184466,9,1.9330730022946325,0,1,0,1,0.5,1,1,0.5,1,0,1,8,1.12,5.5
3341,0.3789231816899512,12,1.767473800388681,0,1,0,0,0.5,1,0,0.0,0,1,0,12,1.167,4.5
32068,0.265872585674852,8,1.3634663285636899,1,0,0,0,1.0,1,1,0.0,1,0,0,8,1.44,2.75
13583,0.5138983423697507,5,1.8541025998021905,1,0,0,1,0.5,1,1,0.0,1,0,0,5,1.14,5.0
5550,0.5138983423697507,3,1.6094379124341003,0,1,0,0,1.0,1,1,0.0,1,0,0,3,1.25,3.75
36110,0.23955611574701857,0,1.529395204760564,0,1,0,0,0.5,1,1,1.0,1,0,0,0,1.3,3.4
31503,0.43429448190325176,6,2.342883586025323,0,1,0,0,1.0,1,1,0.0,1,0,0,6,1.07,9.0
26914,0.29401410379520604,7,1.233469765560689,0,1,0,0,0.5,1,1,0.0,0,0,0,7,1.57,2.25
10732,0.318928988903801,7,1.380884068391643,0,1,0,1,0.5,1,1,0.0,0,0,0,7,1.39,2.75
19724,0.25831776680732876,5,1.5548497221496973,1,0,0,0,1.0,1,1,0.0,1,0,0,5,1.28,3.5
33698,0.6213349345596119,4,2.12389330425067,0,1,0,1,1.0,1,1,0.0,1,0,0,4,1.1,7.0
12584,0.22953106112437666,0,1.183278213083103,0,1,0,0,0.5,1,1,0.0,0,1,1,1,1.66,2.1
9056,0.43429448190325176,2,1.3401049786505161,0,1,0,0,1.0,1,1,0.0,1,0,0,2,1.44,2.62
12708,0.5138983423697507,5,1.183278213083103,0,1,0,0,0.5,1,1,0.0,1,0,0,5,1.66,2.1
36145,0.2530848692773169,1,1.3401049786505161,0,1,0,1,1.0,1,1,0.0,1,0,0,1,1.44,2.62
16615,0.28853900817779266,11,2.1982624601486394,0,1,0,0,1.0,1,1,0.5,1,0,0,11,1.07,7.5
24883,0.35295612386476116,8,1.9330730022946325,1,0,0,1,0.5,1,1,0.0,0,1,0,8,1.12,5.5
27121,0.2769378934088574,11,1.2992829841302609,1,0,0,0,0.5,1,0,0.0,0,0,0,12,1.5,2.5
19580,0.30692767643013485,7,1.3401049786505161,0,1,0,0,0.5,1,0,0.0,0,0,0,7,1.44,2.62
25023,0.2710850306818168,8,1.233469765560689,0,0,1,1,0.5,1,1,1.0,1,0,0,9,1.57,2.25
10876,0.25694917118487537,12,1.6636776813710972,0,1,0,0,0.5,1,0,0.0,0,0,0,13,1.22,4.0
23079,0.2729584204093974,4,1.4708517491479538,1,0,0,0,0.5,0,1,0.0,0,0,0,4,1.36,3.2
28050,0.31066746727980593,10,1.529395204760564,1,0,0,0,1.0,1,1,0.0,1,0,0,10,1.3,3.4
1686,0.5138983423697507,12,1.9299098077088723,0,1,0,0,1.0,1,1,0.0,1,0,0,12,1.125,5.5
39310,0.30692767643013485,11,1.4364841056437456,0,1,0,0,0.5,1,1,0.5,1,1,1,10,1.36,3.0
19543,0.5581106265512472,4,1.3401049786505161,0,0,1,1,0.5,0,1,0.0,0,0,0,4,1.44,2.62
25924,0.2422988705246811,2,1.1514547700424898,0,1,0,0,1.0,1,1,0.0,1,0,0,2,1.72,2.0
22309,0.29401410379520604,10,1.233469765560689,0,1,0,1,0.5,1,1,0.5,1,1,0,11,1.57,2.25
28768,0.29401410379520604,5,1.1514547700424898,0,1,0,0,0.5,1,0,0.0,0,0,0,6,1.72,2.0
20257,0.48089834696298783,5,2.4523304793533875,0,1,0,0,1.0,1,1,0.0,1,0,0,5,1.04,10.0
13455,0.20207082625776437,11,1.7242535868626816,1,0,0,0,0.5,1,1,0.0,1,0,0,11,1.2,4.33
12709,0.2422988705246811,0,1.2992829841302609,0,1,0,0,0.5,0,1,0.0,0,0,0,1,1.5,2.5
37907,0.2710850306818168,8,1.290330372858147,1,0,0,0,0.5,1,1,0.0,0,0,0,8,1.53,2.5
15046,0.22062394912909372,12,1.233469765560689,0,1,0,0,0.5,1,1,1.0,1,0,0,11,1.57,2.25
29043,0.35295612386476116,9,1.7601930032602204,0,1,0,0,0.5,1,1,0.0,1,0,0,9,1.18,4.5
34401,0.33380820069533407,12,1.6636776813710972,0,1,0,0,0.5,1,1,0.0,0,0,0,12,1.22,4.0
24912,0.35295612386476116,12,2.1982624601486394,1,0,0,0,0.5,1,1,1.0,1,0,1,12,1.07,7.5
33855,0.5581106265512472,7,1.995671658614377,0,1,0,1,1.0,1,1,0.0,1,0,0,7,1.12,6.0
4728,0.20011157125545861,13,1.8541025998021905,1,0,0,0,0.5,1,1,1.0,1,1,1,13,1.14,5.0
1006,0.29401410379520604,4,1.0986122886681098,0,1,0,1,0.5,1,1,0.0,1,0,0,4,1.833,1.833
31805,0.31066746727980593,9,1.6094379124341003,0,1,0,1,1.0,1,1,1.0,1,1,0,10,1.25,3.75
12408,0.2518706487516997,11,1.2992829841302609,1,0,0,0,1.0,1,1,0.0,1,0,0,11,1.5,2.5
14998,0.3789231816899512,13,1.7242535868626816,0,1,0,0,0.5,0,1,0.0,0,0,0,13,1.2,4.33
4534,0.3396232718951086,13,1.2667362676141112,1,0,0,1,0.5,1,1,0.0,1,0,0,12,1.533,2.375
29858,0.7213475204444817,4,1.7601930032602204,1,0,0,0,0.5,0,1,0.0,0,0,0,4,1.18,4.5
22097,0.23782951347935782,7,1.2992829841302609,0,1,0,0,0.5,1,1,0.0,0,0,0,7,1.5,2.5
8440,0.5138983423697507,11,2.1378851375499104,0,1,0,1,0.5,1,1,0.0,1,0,0,11,1.08,7.0
20484,0.22569202144874392,7,1.3401049786505161,1,0,0,1,0.5,1,1,0.0,1,0,0,7,1.44,2.62
34113,0.2506903984389969,3,1.1514547700424898,1,0,0,0,0.5,1,1,1.0,1,1,1,3,1.72,2.0
18860,0.23782951347935782,2,1.1169614273363062,0,1,0,0,0.5,1,0,0.0,0,1,0,5,1.8,1.9
21766,0.48089834696298783,12,2.3581549441488563,0,0,1,0,0.5,0,1,0.0,0,0,0,12,1.05,9.0
8113,0.2790553132756236,2,1.6636776813710972,0,1,0,0,0.5,1,1,0.5,1,1,0,3,1.22,4.0
37998,0.32351545314867247,2,1.2015602579205522,0,1,0,0,1.0,1,1,0.0,1,0,0,2,1.66,2.2
33953,0.3284587387530511,12,1.7242535868626816,0,1,0,0,0.5,1,1,0.5,1,0,0,12,1.2,4.33
33432,0.28853900817779266,13,2.4365880725171927,0,1,0,0,0.5,1,1,0.0,0,0,0,13,1.06,10.0
34777,0.29120667621996243,2,1.5165308578475607,1,0,0,0,1.0,1,1,0.0,1,0,0,2,1.33,3.4
39257,0.31066746727980593,4,1.1349799328389845,1,0,0,0,0.5,1,1,0.0,1,0,0,4,1.8,2.0
10829,0.21959311237518594,1,1.6792147902332606,0,1,0,0,0.5,1,0,0.0,0,0,0,2,1.19,4.0
5464,0.23617733727628992,1,1.4349448702370742,0,1,0,0,1.0,1,1,0.0,1,0,0,1,1.364,3.0
12272,0.36067376022224085,8,1.7714394667370974,0,1,0,0,0.5,1,1,1.0,1,0,0,8,1.16,4.5
31217,0.31465798044412485,5,1.2992829841302609,0,1,0,0,0.5,1,1,0.5,1,0,1,5,1.5,2.5
25005,0.45511961331341866,2,1.529395204760564,1,0,0,0,1.0,1,1,0.0,1,0,0,2,1.3,3.4
14815,0.25831776680732876,7,1.183278213083103,1,0,0,0,0.5,1,1,0.0,1,0,0,7,1.66,2.1
39108,0.21959311237518594,11,1.3634663285636899,0,1,0,0,1.0,1,1,0.0,1,0,0,11,1.44,2.75
28167,0.28126641406272834,2,1.2666713985415,0,1,0,1,0.5,1,1,0.0,0,0,0,2,1.53,2.37
33332,0.5138983423697507,11,2.6741486494265287,0,1,0,0,1.0,1,1,0.0,1,0,0,11,1.04,13.0
32198,0.23090777506376875,1,1.3401049786505161,1,0,0,0,0.5,1,1,0.5,1,1,0,1,1.44,2.62
15335,0.5581106265512472,13,2.6994323154828206,0,1,0,0,0.5,1,1,0.5,1,0,1,13,1.01,13.0
30473,0.2473379469500514,11,1.2992829841302609,1,0,0,0,0.5,1,0,0.0,0,0,0,11,1.5,2.5
17034,0.2071116448532039,13,1.1514547700424898,0,1,0,0,0.5,1,0,0.0,0,0,0,13,1.72,2.0
37748,0.24842549839846914,5,1.3208665557974355,0,0,1,0,0.5,1,1,0.5,1,0,0,5,1.5,2.62
15130,0.31066746727980593,1,1.233469765560689,0,1,0,0,0.5,1,0,0.0,0,1,0,2,1.57,2.25
9103,0.3459762562611936,11,1.6792147902332606,0,1,0,1,0.5,1,0,0.0,0,1,1,10,1.19,4.0
24365,0.25694917118487537,9,1.183278213083103,0,1,0,1,0.5,1,1,1.0,1,1,1,9,1.66,2.1
36614,0.22755980665670933,10,1.0986122886681098,1,0,0,0,0.5,1,0,0.0,0,0,0,11,1.83,1.83
6965,0.2749075777424936,1,1.1514547700424898,1,0,0,1,0.5,1,0,0.0,0,0,0,2,1.72,2.0
16134,0.25433477814404226,0,1.1514547700424898,0,1,0,1,0.5,1,1,0.0,0,0,0,0,1.72,2.0
32971,0.21908933281411486,6,1.3773256911371303,0,1,0,0,0.5,1,1,1.0,1,1,0,8,1.4,2.75
11056,0.2201045822301589,10,1.183278213083103,0,1,0,0,0.5,1,1,1.0,1,1,1,10,1.66,2.1
34463,0.26269731101386307,7,1.2666713985415,0,1,0,1,0.5,1,1,1.0,1,0,0,7,1.53,2.37
34174,0.26269731101386307,3,1.0986122886681098,0,1,0,0,1.0,1,1,0.0,1,0,0,3,1.9,1.9
25221,0.23382699798647663,4,1.2666713985415,0,0,1,1,0.5,1,1,0.0,1,0,0,4,1.53,2.37
24871,0.23459420572161058,2,1.6094379124341003,1,0,0,0,0.5,1,0,0.0,0,0,1,1,1.25,3.75
16414,0.21075117050092493,2,1.2666713985415,0,1,0,0,1.0,1,1,0.0,1,0,1,2,1.53,2.37
3357,0.2473379469500514,8,1.233204014336522,0,1,0,0,0.5,1,1,0.0,0,0,0,8,1.571,2.25
37223,0.20998813014637793,12,1.233469765560689,1,0,0,0,0.5,1,0,0.0,0,0,0,12,1.57,2.25
12547,0.26425736993644544,11,1.5548497221496973,1,0,0,0,1.0,1,1,0.0,1,0,0,11,1.28,3.5
14344,0.2790553132756236,12,1.6094379124341003,0,0,1,0,0.5,1,1,0.5,1,1,0,12,1.25,3.75
24695,0.25831776680732876,1,1.2138616364551833,1,0,0,0,0.5,1,1,1.0,1,0,0,1,1.61,2.2
18160,0.19448958279957862,0,1.1514547700424898,0,1,0,0,0.5,1,1,0.5,1,1,1,1,1.72,2.0
37113,0.2729584204093974,5,1.3401049786505161,1,0,0,0,0.5,1,1,1.0,1,0,0,8,1.44,2.62
630,0.30341307554227914,3,1.1816499072354991,0,1,0,0,0.5,1,1,0.0,0,0,0,3,1.667,2.1
15639,0.18302173926368012,0,2.2562447557353433,0,1,0,0,1.0,1,1,0.0,1,0,0,0,1.06,8.0
22341,0.9102392266268373,5,1.8541025998021905,0,1,0,0,1.0,1,1,0.0,1,0,0,5,1.14,5.0
31184,0.6213349345596119,6,1.5548497221496973,0,1,0,0,0.5,1,1,0.0,1,0,0,6,1.28,3.5
27026,0.4170323914242463,3,1.3773256911371303,0,1,0,0,0.5,1,1,0.0,1,0,0,3,1.4,2.75
21765,0.5138983423697507,7,1.7242535868626816,0,0,1,0,0.5,0,1,0.0,0,0,0,7,1.2,4.33
21525,0.9102392266268373,6,1.9330730022946325,0,0,1,0,1.0,1,1,0.0,1,0,0,6,1.12,5.5
16948,0.2506903984389969,13,1.7714394667370974,1,0,0,0,0.5,1,1,0.0,0,0,0,12,1.16,4.5
20137,0.269282508064391,7,1.4364841056437456,0,1,0,0,0.5,1,1,1.0,1,0,0,7,1.36,3.0
3964,0.5581106265512472,9,2.1975357645178186,1,0,0,1,0.5,0,1,0.0,0,0,0,9,1.071,7.5
2855,0.5581106265512472,10,1.9299098077088723,1,0,0,0,0.5,1,1,0.0,1,0,0,10,1.125,5.5
6626,0.2769378934088574,12,1.6636776813710972,0,1,0,0,0.5,1,1,0.0,1,0,0,12,1.22,4.0
25175,0.2729584204093974,12,2.0022101937438457,0,0,1,0,1.0,1,1,1.0,1,1,0,12,1.11,6.0
20744,0.2769378934088574,12,1.7242535868626816,1,0,0,0,0.5,1,1,1.0,1,0,0,12,1.2,4.33
32633,0.25562221863533147,5,1.4364841056437456,0,0,1,0,0.5,1,1,1.0,1,1,0,6,1.36,3.0
30773,0.2769378934088574,6,1.183278213083103,0,1,0,0,0.5,1,1,0.5,1,1,1,5,1.66,2.1
24007,0.40242960438184466,4,2.0022101937438457,0,1,0,0,1.0,1,1,0.0,1,0,0,4,1.11,6.0
23677,0.318928988903801,11,1.6636776813710972,0,1,0,0,0.5,1,1,0.0,1,0,0,11,1.22,4.0
25454,0.22755980665670933,13,1.7714394667370974,1,0,0,0,0.5,1,1,0.0,0,1,0,13,1.16,4.5
1527,0.48089834696298783,11,1.767473800388681,0,1,0,1,0.5,1,1,1.0,1,1,0,11,1.167,4.5
25353,0.3396232718951086,10,1.2992829841302609,1,0,0,0,1.0,1,1,0.0,1,0,0,10,1.5,2.5
16792,0.26269731101386307,7,1.1169614273363062,1,0,0,0,0.5,1,1,0.0,0,0,0,7,1.8,1.9
25481,0.2969742043733701,10,1.2666713985415,0,1,0,0,0.5,1,1,0.0,0,1,0,10,1.53,2.37
4744,0.23782951347935782,7,1.4349448702370742,1,0,0,0,0.5,1,1,0.0,1,0,0,7,1.364,3.0
3610,0.7213475204444817,4,1.8522983137736986,0,0,1,0,0.5,1,0,0.0,0,1,0,5,1.143,5.0
29326,0.2530848692773169,3,1.1514547700424898,0,1,0,1,0.5,1,1,1.0,1,1,1,3,1.72,2.0
26461,0.36067376022224085,13,2.6741486494265287,0,1,0,0,0.5,1,1,1.0,1,0,1,0,1.04,13.0
8880,0.25694917118487537,5,1.3401049786505161,0,1,0,0,1.0,1,1,0.0,1,0,0,5,1.44,2.62
30012,0.2282049114186687,0,1.4364841056437456,1,0,0,0,0.5,1,0,0.0,0,0,0,1,1.36,3.0
10925,0.24842549839846914,1,1.233469765560689,0,1,0,1,0.5,1,1,0.0,1,0,0,1,1.57,2.25
18734,0.22755980665670933,1,1.5548497221496973,0,1,0,0,0.5,1,1,0.5,1,1,1,1,1.28,3.5
14151,0.17758167136036196,0,1.2666713985415,0,0,1,0,0.5,1,1,1.0,1,0,1,0,1.53,2.37
20751,0.18587715234788066,0,1.2992829841302609,1,0,0,0,0.5,1,0,0.0,0,1,0,0,1.5,2.5
38780,0.5581106265512472,2,1.169670209933831,0,1,0,0,0.5,1,1,0.0,0,0,0,2,1.72,2.1
31906,0.5581106265512472,5,1.995671658614377,0,1,0,0,0.5,1,1,0.0,1,0,0,5,1.12,6.0
27006,0.45511961331341866,11,2.2414974010142075,0,1,0,1,0.5,1,1,0.0,0,0,0,11,1.08,8.0
2764,0.45511961331341866,11,2.135766018068079,1,0,0,1,1.0,1,1,0.5,1,0,0,11,1.083,7.0
27985,0.1666273737668555,0,1.183278213083103,0,1,0,0,0.5,1,1,0.0,0,0,0,0,1.66,2.1
9026,0.22630370469475658,3,1.2666713985415,0,1,0,0,0.5,1,1,0.0,1,0,0,3,1.53,2.37
14493,0.265872585674852,8,1.2138616364551833,1,0,0,0,0.5,1,1,1.0,1,1,0,8,1.61,2.2
20646,0.3898712452512801,4,1.9330730022946325,1,0,0,1,0.5,1,0,0.0,0,0,0,4,1.12,5.5
7742,0.28853900817779266,6,1.3401049786505161,1,0,0,0,0.5,1,1,0.0,1,0,0,6,1.44,2.62
19640,0.7213475204444817,9,2.068012845856213,0,1,0,0,0.5,1,0,0.0,0,1,0,9,1.1,6.5
16100,0.23782951347935782,11,1.5548497221496973,0,1,0,0,0.5,1,1,1.0,1,1,0,11,1.28,3.5
25355,0.5138983423697507,3,1.1169614273363062,1,0,0,1,1.0,1,1,0.0,1,0,0,3,1.8,1.9
28085,0.2710850306818168,1,1.2666713985415,0,1,0,0,1.0,1,1,0.0,1,0,0,2,1.53,2.37
37556,0.48089834696298783,4,1.290330372858147,1,0,0,1,0.5,0,1,0.0,0,0,0,4,1.53,2.5
10676,0.3789231816899512,11,1.9330730022946325,0,1,0,0,0.5,1,1,0.0,0,1,0,11,1.12,5.5
6156,0.23233849357411737,3,1.0986122886681098,0,1,0,0,0.5,1,1,1.0,1,1,1,3,1.833,1.833
5711,0.32351545314867247,11,1.7714394667370974,0,1,0,1,0.5,1,1,0.5,1,0,1,10,1.16,4.5
36290,0.48089834696298783,2,1.2015602579205522,0,1,0,0,0.5,1,1,1.0,1,0,0,2,1.66,2.2
19392,0.36067376022224085,11,2.5399953216067406,0,1,0,0,1.0,1,1,0.0,1,0,0,11,1.03,11.0
31977,0.5581106265512472,7,2.2414974010142075,0,1,0,0,0.5,1,1,0.5,1,0,1,7,1.08,8.0
18192,0.43429448190325176,10,2.1378851375499104,0,1,0,0,1.0,1,1,0.0,1,1,0,10,1.08,7.0
21210,0.20961352064055247,0,1.1514547700424898,1,0,0,0,0.5,1,1,0.0,0,0,0,0,1.72,2.0
736,0.43429448190325176,12,1.3773256911371303,0,1,0,0,1.0,1,1,0.0,1,0,0,12,1.4,2.75
20568,0.30692767643013485,10,1.4364841056437456,1,0,0,1,0.5,1,1,0.0,0,0,0,10,1.36,3.0
19292,0.9102392266268373,3,2.3581549441488563,0,1,0,0,1.0,1,1,0.0,1,0,0,3,1.05,9.0
26717,0.2201045822301589,13,1.3773256911371303,0,1,0,0,0.5,1,0,0.0,0,1,0,13,1.4,2.75
10600,0.3459762562611936,12,1.7714394667370974,1,0,0,0,0.5,1,1,1.0,1,0,1,11,1.16,4.5
32939,0.3001016285004131,5,1.2554890038046065,1,0,0,1,0.5,1,1,0.0,1,0,0,5,1.57,2.37
16213,0.6213349345596119,3,1.233469765560689,0,1,0,1,0.5,1,0,0.0,0,0,0,3,1.57,2.25
12654,0.3396232718951086,6,1.7296456438601524,0,1,0,0,0.5,1,1,0.0,0,0,0,6,1.19,4.33
15306,0.3459762562611936,5,1.4364841056437456,0,1,0,1,0.5,0,1,0.0,0,0,0,5,1.36,3.0
31557,0.22334705684109696,9,1.842190322854947,0,1,0,0,0.5,1,1,0.0,0,0,0,9,1.16,5.0
17744,0.23868315209103041,9,1.4914668891843443,0,0,1,0,1.0,1,1,0.0,1,0,0,9,1.33,3.25
31582,0.28126641406272834,11,1.6094379124341003,0,1,0,0,0.5,1,1,0.0,0,1,0,11,1.25,3.75
841,0.26269731101386307,10,1.8522983137736986,0,1,0,0,0.5,1,0,0.0,0,0,1,9,1.143,5.0
24325,0.2729584204093974,11,1.7714394667370974,0,1,0,0,0.5,1,1,0.0,1,0,0,11,1.16,4.5
6504,0.2969742043733701,12,1.7714394667370974,0,1,0,0,0.5,1,0,0.0,0,1,0,12,1.16,4.5
14132,0.30692767643013485,7,1.183278213083103,0,0,1,0,0.5,1,0,0.0,0,0,0,8,1.66,2.1
